33,24.0,909.0,1039.0,36.0,22.0,1722.0,1130.0,25.0,36.0,2252.0,1111.0,24.0,28.0,2280.0,808.0,29.0,30.0,1678.0,1496.0,26.0,24.0,2040.0,1534.0,24.0,25.0,1934.0,1183.0,20.0,26.0,2035.0,492.0,28.0,23.0,1884.0,827.0,23.0,25.0,1730.0,884.0,25.0,24.0,1740.0,515.0,25.0,25.0,2107.0,1224.0,19.0,25.0,2230.0,869.0,24.0,28.666666666666515,2822.0,1112.6666666666667,30.333333333333485,32.0,2191.0,1844.0,28.0,32.0,2524.0,935.0,29.0,28.0,1809.0,1034.0,22.0,24.0,2211.0,304.0,26.0,28.0,1708.0,298.0,34.0,23.0,1644.0,747.0,20.0,33.0,1685.0,1793.0,28.0,30.0,2578.0,1419.0,27.0,14.0,2509.5555555555557,977.3333333333334,14.0
34,24.0,910.0,1039.0,36.0,22.0,1723.0,1130.0,24.0,36.0,2253.0,1114.0,24.0,28.0,2280.0,812.0,30.0,29.0,1679.0,1497.0,26.0,25.0,2039.0,1534.0,24.0,25.0,1935.0,1184.0,20.0,26.0,2036.0,493.0,28.0,24.0,1885.0,828.0,24.0,26.0,1731.0,885.0,26.0,24.0,1740.0,517.0,25.0,25.0,2106.0,1227.0,19.0,26.0,2230.0,871.0,24.0,29.0,2822.0,1113.0,30.0,33.0,2190.0,1845.0,28.0,33.0,2522.0,938.0,30.0,30.0,1809.0,1034.0,22.0,24.0,2210.0,303.0,27.0,28.0,1709.0,297.0,33.0,24.0,1646.0,748.0,20.0,33.0,1686.0,1794.0,28.0,30.0,2576.0,1421.0,27.0,14.0,2508.0,980.0,14.0
35,24.0,911.0,1039.0,36.0,22.0,1724.0,1130.0,24.0,36.0,2254.0,1116.0,24.0,28.0,2279.0,814.0,29.0,29.0,1680.0,1499.0,26.0,26.0,2038.0,1534.0,24.0,25.0,1936.0,1185.0,20.0,26.0,2037.0,494.0,27.0,24.0,1885.0,829.0,24.0,26.0,1732.0,886.0,26.0,25.0,1741.0,518.0,25.0,25.0,2105.0,1229.0,19.0,27.0,2230.0,872.0,24.0,29.333333333333485,2822.0,1113.3333333333333,30.0,34.0,2189.0,1846.0,28.0,33.0,2520.0,940.0,30.0,31.0,1809.0,1035.0,22.0,24.0,2208.0,302.0,27.0,28.0,1711.0,296.0,33.0,23.0,1647.0,749.0,20.0,32.0,1687.0,1794.0,28.0,30.0,2573.0,1422.0,27.0,14.0,2506.25,982.375,14.0
36,24.0,912.0,1040.0,36.0,22.0,1725.0,1131.0,24.0,36.0,2255.0,1119.0,24.0,28.0,2279.0,817.0,29.0,29.0,1681.0,1501.0,26.0,27.0,2037.0,1534.0,24.0,26.0,1938.0,1186.0,20.0,26.0,2038.0,495.0,27.0,24.0,1886.0,830.0,24.0,27.0,1733.0,887.0,27.0,25.0,1741.0,520.0,25.0,24.0,2104.0,1232.0,18.0,28.0,2230.0,874.0,24.0,29.666666666666515,2822.0,1113.6666666666667,30.0,35.0,2188.0,1847.0,28.0,34.0,2518.0,943.0,30.0,32.0,1809.0,1035.0,22.0,24.0,2207.0,300.0,27.0,28.0,1712.0,296.0,33.0,23.0,1648.0,750.0,20.0,32.0,1688.0,1795.0,28.0,30.0,2571.0,1424.0,27.0,14.0,2504.5,984.75,14.0
37,24.0,913.0,1040.0,36.0,22.0,1726.0,1131.0,23.0,36.0,2256.0,1122.0,25.0,28.0,2278.0,820.0,28.0,29.0,1683.0,1503.0,26.0,29.0,2037.0,1535.0,25.0,26.0,1939.0,1186.0,19.0,26.0,2040.0,496.0,27.0,25.0,1886.0,831.0,25.0,28.0,1734.0,888.0,28.0,25.0,1742.0,522.0,24.0,24.0,2103.0,1234.0,18.0,29.0,2230.0,876.0,24.0,30.0,2822.0,1114.0,30.0,36.0,2188.0,1848.0,28.0,34.0,2516.0,946.0,31.0,34.0,1810.0,1036.0,22.0,24.0,2206.0,299.0,28.0,28.0,1714.0,295.0,33.0,23.0,1649.0,751.0,20.0,31.0,1689.0,1796.0,28.0,30.0,2568.0,1426.0,27.0,14.0,2502.75,987.125,14.0
38,24.0,915.0,1041.0,36.0,22.0,1726.0,1132.0,23.0,36.0,2256.0,1124.0,25.0,28.0,2278.0,823.0,28.0,28.0,1684.0,1504.0,26.0,30.0,2036.0,1535.0,25.0,26.0,1940.0,1187.0,19.0,26.0,2041.0,497.0,26.0,25.0,1887.0,832.0,25.0,26.0,1734.0,890.0,28.0,26.0,1742.0,523.0,24.0,24.0,2102.0,1237.0,18.0,30.0,2230.0,878.0,24.0,30.333333333333485,2822.0,1114.3333333333333,30.0,35.0,2186.0,1850.0,28.0,35.0,2514.0,949.0,31.0,32.0,1809.0,1038.0,22.0,24.0,2204.0,298.0,28.0,29.0,1715.0,295.0,32.0,23.0,1650.0,752.0,20.0,31.0,1690.0,1796.0,28.0,30.0,2566.0,1428.0,27.0,14.0,2501.0,989.5,14.0
39,24.0,916.0,1041.0,36.0,22.0,1727.0,1132.0,23.0,36.0,2257.0,1127.0,25.0,29.0,2278.0,826.0,28.0,28.0,1685.0,1506.0,26.0,31.0,2035.0,1535.0,25.0,26.0,1941.0,1188.0,19.0,26.0,2042.0,498.0,26.0,26.0,1888.0,834.0,26.0,25.0,1734.0,892.0,28.0,26.0,1743.0,525.0,24.0,24.0,2101.0,1239.0,18.0,30.0,2229.0,879.0,24.0,30.666666666666515,2822.0,1114.6666666666667,30.0,35.0,2185.0,1852.0,28.0,36.0,2512.0,952.0,32.0,31.0,1809.0,1040.0,22.0,24.0,2203.0,296.0,28.0,29.0,1717.0,294.0,32.0,23.0,1651.0,753.0,20.0,30.0,1691.0,1797.0,28.0,30.0,2564.0,1430.0,27.0,14.0,2499.25,991.875,14.0
40,24.0,917.0,1041.0,36.0,22.0,1728.0,1133.0,22.0,36.0,2258.0,1129.0,25.0,29.0,2277.0,828.0,27.0,28.0,1686.0,1508.0,26.0,32.0,2034.0,1535.0,25.0,27.0,1942.0,1189.0,18.0,27.0,2043.0,499.0,25.0,26.0,1889.0,835.0,25.0,24.0,1735.0,894.0,28.0,26.0,1743.0,527.0,24.0,24.0,2100.0,1242.0,18.0,30.0,2228.0,881.0,24.0,31.0,2822.0,1115.0,30.0,35.0,2183.0,1854.0,28.0,34.0,2510.0,956.0,32.0,29.0,1809.0,1042.0,22.0,24.0,2201.0,295.0,28.0,29.0,1718.0,293.0,32.0,23.0,1653.0,755.0,20.0,30.0,1692.0,1798.0,28.0,30.0,2561.0,1431.0,27.0,14.0,2497.5,994.25,14.0
41,24.0,918.0,1042.0,36.0,22.0,1729.0,1133.0,22.0,36.0,2259.0,1132.0,25.0,29.0,2277.0,831.0,27.0,28.0,1688.0,1510.0,26.0,34.0,2034.0,1536.0,26.0,27.0,1943.0,1190.0,18.0,27.0,2044.0,500.0,25.0,26.0,1890.0,837.0,25.0,23.0,1735.0,896.0,28.0,27.0,1744.0,528.0,23.0,24.0,2099.0,1244.0,18.0,30.0,2227.0,882.0,24.0,31.5,2822.0,1115.5,30.0,35.0,2182.0,1856.0,28.0,32.0,2508.0,960.0,32.0,28.0,1808.0,1045.0,23.0,24.0,2200.0,294.0,29.0,29.0,1720.0,293.0,32.0,23.0,1654.0,756.0,20.0,30.5,1692.5,1798.0,28.0,30.0,2559.0,1433.0,27.0,14.0,2495.75,996.625,14.0
42,24.0,919.0,1042.0,36.0,22.0,1730.0,1134.0,22.0,36.0,2260.0,1134.0,25.0,29.0,2277.0,834.0,27.0,28.0,1688.0,1511.0,25.0,33.0,2032.0,1537.0,26.0,27.0,1944.0,1191.0,18.0,27.0,2045.0,501.0,24.0,27.0,1891.0,838.0,24.0,22.0,1736.0,898.0,28.0,27.0,1744.0,530.0,23.0,25.0,2098.0,1246.0,18.0,30.0,2226.0,884.0,24.0,32.0,2822.0,1116.0,30.0,35.0,2181.0,1859.0,28.0,31.0,2506.0,965.0,33.0,26.0,1808.0,1047.0,23.0,24.0,2198.0,292.0,29.0,30.0,1721.0,292.0,31.0,23.0,1655.0,757.0,20.0,31.0,1693.0,1798.0,28.0,30.0,2556.0,1435.0,27.0,14.0,2494.0,999.0,14.0
43,24.0,920.0,1042.0,36.0,23.0,1730.0,1134.0,22.0,36.0,2261.0,1137.0,25.0,30.0,2276.0,837.0,26.0,29.0,1688.0,1512.0,25.0,33.0,2031.0,1539.0,26.0,28.0,1946.0,1192.0,18.0,27.0,2047.0,502.0,24.0,27.0,1892.0,840.0,24.0,24.0,1736.0,898.0,27.0,27.0,1745.0,532.0,23.0,26.0,2097.0,1248.0,18.0,30.0,2226.0,886.0,24.0,31.0,2821.0,1116.0,30.0,34.0,2179.0,1861.0,28.0,29.0,2504.0,969.0,33.0,25.0,1808.0,1049.0,23.0,24.0,2197.0,291.0,29.0,30.0,1723.0,292.0,31.0,22.0,1656.0,758.0,21.0,31.0,1694.0,1798.0,28.0,30.0,2554.0,1437.0,27.0,14.0,2492.6,1003.5,14.0
44,24.0,921.0,1043.0,36.0,24.0,1730.0,1134.0,23.0,36.0,2262.0,1140.0,26.0,30.0,2276.0,840.0,26.0,29.0,1689.0,1513.0,25.0,33.0,2029.0,1540.0,25.0,27.0,1946.0,1193.0,19.0,27.0,2048.0,503.0,24.0,27.0,1893.0,841.0,23.0,26.0,1736.0,898.0,27.0,28.0,1745.0,533.0,23.0,27.0,2097.0,1250.0,19.0,29.0,2225.0,889.0,24.0,31.0,2820.0,1117.0,30.0,34.0,2178.0,1863.0,28.0,28.0,2502.0,974.0,34.0,24.0,1808.0,1052.0,24.0,24.0,2196.0,290.0,30.0,30.0,1724.0,291.0,31.0,22.0,1657.0,759.0,21.0,32.0,1695.0,1798.0,28.0,30.0,2551.0,1438.0,27.0,14.0,2491.2,1008.0,14.0
45,24.0,922.0,1043.0,36.0,25.0,1730.0,1134.0,24.0,36.0,2263.0,1143.0,26.0,30.0,2276.0,843.0,26.0,30.0,1689.0,1514.0,25.0,33.0,2028.0,1542.0,25.0,27.0,1946.0,1195.0,20.0,27.0,2049.0,504.0,23.0,28.0,1894.0,843.0,23.0,29.0,1737.0,899.0,26.0,28.0,1746.0,535.0,22.0,27.0,2096.0,1252.0,19.0,29.0,2224.0,892.0,24.0,31.0,2819.0,1117.0,31.0,34.0,2176.0,1865.0,28.0,34.0,2500.0,974.0,34.0,26.0,1808.0,1052.0,24.0,23.0,2195.0,289.0,29.0,30.0,1726.0,290.0,31.0,22.0,1658.0,760.0,21.0,32.0,1696.0,1798.0,28.0,30.0,2549.0,1440.0,27.0,14.0,2489.8,1012.5,14.0
46,24.0,924.0,1044.0,36.0,26.0,1730.0,1134.0,25.0,36.0,2264.0,1146.0,26.0,30.0,2275.0,845.0,25.0,31.0,1690.0,1516.0,25.0,33.0,2026.0,1544.0,25.0,27.0,1946.0,1196.0,21.0,27.0,2050.0,505.0,23.0,28.0,1895.0,844.0,22.0,31.0,1737.0,899.0,26.0,28.0,1746.0,537.0,22.0,28.0,2095.0,1254.0,19.0,29.0,2223.0,895.0,24.0,30.0,2818.0,1118.0,31.0,34.0,2175.0,1867.0,28.0,40.0,2498.0,974.0,34.0,29.0,1808.0,1052.0,24.0,23.0,2194.0,288.0,29.0,31.0,1727.0,290.0,30.0,22.0,1660.0,762.0,21.0,33.0,1697.0,1799.0,28.0,30.0,2546.0,1442.0,27.0,14.0,2488.4,1017.0,14.0
47,24.0,925.0,1044.0,36.0,28.0,1730.0,1134.0,26.0,36.0,2265.0,1149.0,26.0,31.0,2275.0,848.0,25.0,31.0,1690.0,1517.0,25.0,32.0,2025.0,1545.0,26.0,27.0,1947.0,1198.0,22.0,27.0,2051.0,506.0,22.0,28.0,1896.0,846.0,22.0,34.0,1738.0,900.0,26.0,29.0,1747.0,538.0,22.0,29.0,2094.0,1256.0,19.0,28.0,2222.0,898.0,24.0,30.0,2818.0,1118.0,32.0,34.0,2174.0,1870.0,28.0,46.0,2496.0,974.0,34.0,31.0,1808.0,1052.0,24.0,22.0,2193.0,287.0,28.0,31.0,1729.0,289.0,30.0,22.0,1661.0,763.0,21.0,33.0,1698.0,1799.0,28.0,30.0,2544.0,1444.0,27.0,14.0,2487.0,1021.5,14.0
48,24.0,926.0,1045.0,36.0,29.0,1730.0,1134.0,26.0,36.0,2266.0,1153.0,26.0,31.0,2275.0,851.0,25.0,32.0,1691.0,1518.0,24.0,32.0,2023.0,1547.0,26.0,27.0,1947.0,1199.0,23.0,27.0,2052.0,507.0,22.0,29.0,1897.0,847.0,21.0,32.0,1738.0,901.0,25.0,29.0,1747.0,540.0,22.0,30.0,2094.0,1258.0,20.0,28.0,2221.0,901.0,24.0,30.0,2817.0,1119.0,32.0,33.0,2172.0,1871.0,28.0,43.0,2493.0,979.0,34.0,34.0,1808.0,1052.0,24.0,22.0,2192.0,286.0,28.0,31.0,1730.0,289.0,30.0,22.0,1662.0,764.0,21.0,34.0,1699.0,1799.0,28.0,30.0,2542.0,1446.0,27.0,14.0,2485.6,1026.0,14.0
49,24.0,927.0,1045.0,36.0,30.0,1730.0,1134.0,27.0,36.0,2267.0,1156.0,26.0,31.0,2274.0,854.0,24.0,32.0,1691.0,1519.0,24.0,32.0,2022.0,1549.0,26.0,27.0,1947.0,1201.0,24.0,28.0,2054.0,508.0,22.0,29.0,1898.0,849.0,21.0,31.0,1739.0,903.0,25.0,30.0,1748.0,542.0,22.0,29.0,2093.0,1261.0,19.0,28.0,2220.0,904.0,24.0,30.0,2816.0,1119.0,32.0,33.0,2170.0,1873.0,28.0,40.0,2490.0,984.0,35.0,34.0,1808.0,1054.0,23.0,22.0,2191.0,285.0,28.0,31.0,1732.0,288.0,30.0,22.0,1663.0,765.0,21.0,34.0,1700.0,1799.0,28.0,30.0,2539.0,1447.0,26.0,14.0,2484.2,1030.5,14.0
50,24.0,928.0,1046.0,36.0,31.0,1730.0,1134.0,28.0,36.0,2268.0,1159.0,26.0,31.0,2274.0,857.0,24.0,33.0,1692.0,1521.0,24.0,32.0,2020.0,1550.0,26.0,26.0,1948.0,1202.0,25.0,26.0,2054.0,510.0,22.0,29.0,1899.0,850.0,20.0,30.0,1739.0,905.0,25.0,29.0,1747.0,544.0,22.0,29.0,2092.0,1264.0,19.0,27.0,2219.0,907.0,25.0,29.0,2815.0,1120.0,33.0,33.0,2169.0,1875.0,28.0,37.0,2488.0,989.0,36.0,34.0,1808.0,1056.0,23.0,21.0,2190.0,284.0,27.0,32.0,1734.0,288.0,30.0,22.0,1664.0,766.0,21.0,35.0,1701.0,1799.0,28.0,30.0,2537.0,1449.0,26.0,14.0,2482.8,1035.0,14.0
51,24.0,929.0,1046.0,36.0,32.0,1730.0,1134.0,29.0,36.0,2269.0,1162.0,26.0,32.0,2274.0,860.0,24.0,34.0,1692.0,1522.0,24.0,32.0,2019.0,1552.0,26.0,26.0,1948.0,1204.0,26.0,24.0,2055.0,512.0,23.0,30.0,1900.0,852.0,20.0,29.0,1740.0,907.0,25.0,28.0,1747.0,546.0,22.0,29.0,2091.0,1267.0,19.0,27.0,2218.0,910.0,25.0,29.0,2814.0,1120.0,33.0,33.0,2167.0,1877.0,28.0,34.0,2485.0,994.0,36.0,34.0,1808.0,1059.0,23.0,21.0,2189.0,283.0,27.0,31.0,1735.0,288.0,30.0,22.0,1666.0,768.0,22.0,36.0,1702.0,1800.0,28.0,30.0,2534.0,1451.0,26.0,14.0,2481.4,1039.5,14.0
52,24.0,930.0,1047.0,36.0,34.0,1730.0,1134.0,30.0,36.0,2270.0,1166.0,27.0,31.0,2273.0,862.0,24.0,34.0,1693.0,1523.0,24.0,32.0,2018.0,1554.0,26.0,26.0,1948.0,1205.0,27.0,22.0,2055.0,514.0,23.0,29.0,1900.0,853.0,20.0,28.0,1740.0,909.0,25.0,27.0,1747.0,548.0,22.0,29.0,2090.0,1270.0,19.0,27.0,2217.0,913.0,25.0,29.0,2814.0,1121.0,34.0,33.0,2166.0,1879.0,28.0,31.0,2482.0,999.0,37.0,34.0,1808.0,1061.0,23.0,21.0,2188.0,282.0,27.0,30.0,1736.0,288.0,30.0,23.0,1667.0,768.0,22.0,35.0,1702.0,1800.0,27.0,30.0,2532.0,1453.0,26.0,14.0,2480.0,1044.0,14.0
53,24.0,931.0,1048.0,36.0,33.0,1730.0,1135.0,29.0,36.0,2271.0,1169.0,27.0,31.0,2273.0,865.0,24.0,35.0,1693.0,1524.0,24.0,32.0,2017.0,1556.0,25.0,26.0,1949.0,1207.0,28.0,20.0,2056.0,516.0,24.0,28.0,1900.0,855.0,21.0,27.0,1741.0,911.0,25.0,26.0,1747.0,551.0,23.0,28.0,2089.0,1273.0,18.0,26.0,2216.0,916.0,25.0,29.0,2813.0,1121.0,34.0,32.0,2164.0,1880.0,28.0,28.0,2480.0,1004.0,38.0,34.0,1808.0,1064.0,23.0,20.0,2187.0,281.0,26.0,30.0,1737.0,288.0,30.0,24.0,1668.0,768.0,23.0,35.0,1702.0,1801.0,27.0,30.0,2529.0,1454.0,26.0,14.0,2478.5,1060.875,14.0
54,24.0,932.0,1048.0,36.0,33.0,1731.0,1136.0,29.0,36.0,2272.0,1172.0,27.0,31.0,2273.0,868.0,24.0,36.0,1694.0,1526.0,24.0,33.0,2016.0,1558.0,25.0,26.0,1949.0,1208.0,29.0,21.0,2056.0,517.0,24.0,28.0,1900.0,856.0,22.0,25.0,1741.0,912.0,24.0,25.0,1746.0,553.0,23.0,28.0,2088.0,1276.0,18.0,26.0,2215.0,919.0,25.0,28.0,2812.0,1122.0,34.0,32.0,2162.0,1882.0,28.0,28.0,2480.0,1006.0,36.0,34.0,1808.0,1066.0,23.0,20.0,2186.0,280.0,26.0,29.0,1738.0,288.0,30.0,25.0,1669.0,768.0,24.0,35.0,1702.0,1802.0,27.0,30.0,2527.0,1456.0,26.0,14.0,2477.0,1077.75,14.0
55,24.0,933.0,1049.0,36.0,33.0,1731.0,1138.0,28.0,36.0,2273.0,1175.0,27.0,31.0,2272.0,871.0,24.0,35.0,1694.0,1528.0,23.0,33.0,2015.0,1560.0,25.0,26.0,1949.0,1210.0,30.0,22.0,2057.0,519.0,24.0,27.0,1900.0,858.0,22.0,24.0,1742.0,914.0,24.0,24.0,1746.0,555.0,23.0,28.0,2087.0,1279.0,18.0,26.0,2214.0,922.0,25.0,28.0,2811.0,1122.0,35.0,32.0,2161.0,1884.0,28.0,28.0,2480.0,1009.0,34.0,35.0,1808.0,1069.0,23.0,20.0,2185.0,279.5,25.5,29.0,1739.0,289.0,30.0,26.0,1670.0,769.0,25.0,34.0,1703.0,1803.0,27.0,30.0,2524.0,1458.0,26.0,14.0,2475.5,1094.625,14.0
56,24.0,934.0,1049.0,36.0,33.0,1732.0,1139.0,28.0,36.0,2274.0,1179.0,27.0,31.0,2272.0,874.0,24.0,34.0,1695.0,1530.0,23.0,34.0,2014.0,1562.0,25.0,26.0,1950.0,1212.0,32.0,23.0,2058.0,521.0,24.0,27.0,1900.0,860.0,23.0,23.0,1742.0,916.0,24.0,23.0,1746.0,557.0,23.0,28.0,2086.0,1282.0,18.0,26.0,2214.0,926.0,26.0,28.0,2810.0,1123.0,35.0,32.0,2159.0,1886.0,28.0,28.0,2480.0,1011.0,32.0,35.0,1808.0,1071.0,22.0,20.0,2184.0,279.0,25.0,28.0,1740.0,289.0,30.0,27.0,1671.0,769.0,25.0,34.0,1703.0,1804.0,27.0,30.0,2522.0,1460.0,26.0,14.0,2474.0,1111.5,14.0
57,24.0,935.0,1050.0,36.0,33.0,1732.0,1141.0,27.0,36.0,2275.0,1182.0,27.0,31.0,2272.0,877.0,24.0,34.0,1696.0,1533.0,23.0,35.0,2013.0,1564.0,25.0,26.0,1951.0,1214.0,31.0,24.0,2058.0,522.0,24.0,26.0,1900.0,861.0,24.0,22.0,1743.0,918.0,24.0,22.0,1746.0,560.0,24.0,29.0,2085.0,1283.0,18.0,26.0,2213.0,928.0,25.0,28.0,2810.0,1124.0,36.0,32.0,2158.0,1888.0,29.0,29.0,2481.0,1014.0,30.0,35.0,1808.0,1073.0,22.0,20.0,2183.0,278.0,25.0,28.0,1742.0,289.0,30.0,28.0,1672.0,769.0,26.0,34.0,1703.0,1805.0,27.0,30.0,2520.0,1462.0,26.0,14.0,2472.5,1128.375,14.0
58,24.0,936.0,1051.0,36.0,33.0,1733.0,1142.0,27.0,36.0,2276.0,1185.0,27.0,30.0,2271.0,880.0,24.0,33.0,1697.0,1535.0,23.0,35.0,2012.0,1566.0,25.0,26.0,1952.0,1216.0,30.0,25.0,2059.0,524.0,24.0,26.0,1900.0,863.0,24.0,21.0,1743.0,920.0,24.0,22.0,1746.0,561.0,23.0,30.0,2084.0,1284.0,18.0,26.0,2212.0,930.0,25.0,27.0,2809.0,1124.0,35.0,31.0,2156.0,1889.0,29.0,29.0,2481.0,1016.0,28.0,35.0,1808.0,1076.0,22.0,20.0,2182.0,278.0,25.0,27.0,1743.0,289.0,30.0,29.0,1673.0,769.0,27.0,34.0,1704.0,1806.0,27.0,30.0,2517.0,1463.0,26.0,14.0,2471.0,1145.25,14.0
59,24.0,937.0,1051.0,36.0,33.0,1734.0,1144.0,27.0,36.0,2277.0,1188.0,27.0,30.0,2271.0,883.0,24.0,32.0,1698.0,1537.0,23.0,36.0,2011.0,1568.0,24.0,27.0,1953.0,1219.0,29.0,26.0,2060.0,526.0,24.0,25.0,1901.0,864.0,25.0,20.0,1744.0,922.0,24.0,23.0,1746.0,563.0,23.0,32.0,2083.0,1286.0,19.0,27.0,2211.0,933.0,25.0,27.0,2809.0,1125.0,35.0,31.0,2154.0,1891.0,29.0,29.0,2481.0,1019.0,26.0,35.0,1808.0,1078.0,22.0,20.0,2180.0,277.0,25.0,27.0,1744.0,289.0,30.0,30.0,1674.0,770.0,28.0,33.0,1704.0,1806.0,26.0,30.0,2515.0,1465.0,26.0,14.0,2469.5,1162.125,14.0
60,24.0,938.0,1052.0,36.0,32.0,1734.0,1145.0,26.0,36.0,2278.0,1192.0,28.0,30.0,2271.0,886.0,24.0,32.0,1699.0,1540.0,23.0,36.0,2010.0,1570.0,24.0,27.0,1954.0,1221.0,28.0,27.0,2060.0,526.0,24.0,25.0,1901.0,866.0,26.0,21.0,1744.0,922.0,23.0,23.0,1746.0,565.0,23.0,33.0,2082.0,1287.0,19.0,27.0,2211.0,935.0,25.0,27.0,2808.0,1125.0,35.0,31.0,2153.0,1893.0,29.0,29.0,2481.0,1021.0,24.0,35.0,1808.0,1081.0,22.0,20.0,2179.0,276.0,25.0,26.0,1745.0,290.0,30.0,29.0,1675.0,771.0,28.0,33.0,1704.0,1807.0,26.0,30.0,2512.0,1467.0,26.0,14.0,2468.0,1179.0,14.0
61,24.0,939.0,1052.0,36.0,32.0,1735.0,1146.0,26.0,36.0,2279.0,1196.0,27.0,30.0,2270.0,889.0,24.0,31.0,1699.0,1542.0,22.0,37.0,2009.0,1572.0,24.0,27.0,1955.0,1223.0,27.0,29.0,2061.0,527.0,24.0,24.0,1901.0,868.0,26.0,22.0,1744.0,923.0,23.0,24.0,1746.0,567.0,23.0,34.0,2081.0,1288.0,19.0,27.0,2210.0,937.0,24.0,27.0,2808.0,1126.0,35.0,31.0,2151.0,1895.0,29.0,30.0,2482.0,1024.0,22.0,35.0,1808.0,1083.0,22.0,21.0,2178.0,276.0,25.0,26.0,1746.0,290.0,30.0,29.0,1676.0,773.0,28.0,33.0,1704.0,1808.0,26.0,30.0,2510.0,1469.0,26.0,14.0,2467.0,1193.6666666666667,14.0
62,24.0,940.0,1053.0,36.0,32.0,1735.0,1148.0,25.0,36.0,2280.0,1201.0,27.0,30.0,2270.0,892.0,24.0,30.0,1700.0,1544.0,22.0,38.0,2008.0,1574.0,24.0,28.0,1956.0,1226.0,26.0,31.0,2062.0,528.0,24.0,24.0,1901.0,869.0,27.0,23.0,1744.0,923.0,23.0,24.0,1746.0,568.0,22.0,36.0,2080.0,1290.0,20.0,28.0,2209.0,940.0,24.0,27.0,2807.5,1126.5,34.5,31.0,2150.0,1897.0,29.0,29.0,2480.0,1025.0,22.0,36.0,1808.0,1086.0,22.0,21.0,2176.0,275.0,24.0,25.0,1747.0,290.0,30.0,28.0,1677.0,775.0,28.0,32.0,1705.0,1809.0,26.0,30.0,2507.0,1470.0,26.0,14.0,2466.0,1208.3333333333333,14.0
63,24.0,941.0,1053.0,36.0,32.0,1736.0,1149.0,25.0,37.0,2281.0,1206.0,27.0,30.0,2270.0,895.0,24.0,30.0,1701.0,1547.0,22.0,38.0,2007.0,1576.0,24.0,28.0,1957.0,1228.0,25.0,32.0,2062.0,528.0,24.0,23.0,1901.0,871.0,28.0,24.0,1745.0,924.0,22.0,25.0,1746.0,570.0,22.0,34.0,2078.0,1293.0,20.0,28.0,2208.0,942.0,24.0,27.0,2807.0,1127.0,34.0,30.0,2148.0,1898.0,29.0,28.0,2478.0,1026.0,22.0,36.0,1807.0,1089.0,22.0,21.0,2175.0,274.0,24.0,25.0,1749.0,290.0,30.0,28.0,1678.0,777.0,28.0,32.0,1705.0,1810.0,26.0,30.0,2505.0,1472.0,26.0,14.0,2465.0,1223.0,14.0
64,24.0,942.0,1054.0,36.0,32.0,1736.0,1151.0,24.0,37.0,2282.0,1211.0,27.0,30.0,2270.0,898.0,24.0,29.0,1702.0,1549.0,22.0,39.0,2006.0,1578.0,24.0,28.0,1958.0,1230.0,24.0,34.0,2063.0,529.0,24.0,23.0,1901.0,872.0,28.0,25.0,1745.0,924.0,22.0,25.0,1746.0,572.0,22.0,32.0,2076.0,1297.0,21.0,29.0,2208.0,945.0,24.0,27.0,2807.0,1127.5,34.0,30.0,2146.0,1900.0,29.0,28.0,2476.0,1027.0,22.0,36.0,1807.0,1093.0,22.0,21.0,2174.0,274.0,24.0,24.0,1750.0,290.0,30.0,28.0,1679.0,779.0,29.0,32.0,1705.0,1811.0,26.0,30.0,2502.0,1474.0,26.0,14.0,2464.0,1237.6666666666667,14.0
65,24.0,943.0,1055.0,36.0,32.0,1737.0,1152.0,24.0,37.0,2283.0,1216.0,27.0,30.0,2270.0,900.0,24.0,28.0,1703.0,1551.0,22.0,40.0,2006.0,1580.0,24.0,29.0,1959.0,1233.0,23.0,36.0,2064.0,530.0,24.0,22.0,1901.0,874.0,29.0,26.0,1745.0,925.0,22.0,26.0,1746.0,574.0,22.0,30.0,2074.0,1301.0,21.0,29.0,2207.0,947.0,23.0,27.0,2807.0,1128.0,34.0,30.0,2145.0,1902.0,29.0,27.0,2474.0,1029.0,22.0,36.0,1807.0,1096.0,22.0,21.0,2172.0,273.0,24.0,24.0,1751.0,291.0,30.0,27.0,1680.0,780.0,29.0,32.0,1706.0,1812.0,26.0,30.0,2500.0,1476.0,26.0,14.0,2463.0,1252.3333333333333,14.0
66,24.0,944.0,1055.0,36.0,32.0,1738.0,1154.0,24.0,38.0,2284.0,1221.0,27.0,30.0,2270.0,903.0,24.0,28.0,1704.0,1554.0,22.0,39.0,2005.0,1582.0,24.0,29.0,1960.0,1235.0,22.0,35.0,2064.0,533.0,24.0,22.0,1902.0,876.0,30.0,28.0,1746.0,926.0,22.0,25.0,1745.0,575.0,22.0,29.0,2072.0,1304.0,22.0,29.0,2206.0,949.0,23.0,27.0,2806.0,1128.0,34.0,30.0,2143.0,1904.0,29.0,27.0,2472.0,1030.0,22.0,36.0,1807.0,1100.0,22.0,21.0,2171.0,272.0,24.0,23.0,1752.0,291.0,30.0,27.0,1681.0,782.0,29.0,31.0,1706.0,1813.0,25.0,30.0,2498.0,1478.0,26.0,14.0,2462.0,1267.0,14.0
